opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,deal_won
6KZ0NCFX,Versie Hillebrand,MG Special,Funholding,Won,2016-12-02,2017-03-14,54.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,55.0,Dustin Brinkmann,Central,1
3SF8O9S6,Vicki Laflamme,MG Special,Plusstrip,Won,2016-12-02,2017-03-27,60.0,entertainment,2002.0,349.81,315.0,United States,Unknown,MG,55.0,Celia Rouche,West,1
CNM0H9FR,Zane Levy,GTX Basic,unknow,Engaging,2016-12-02,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Summer Sewald,West,0
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,2016-12-03,2017-03-12,0.0,software,1982.0,4618.0,10083.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,0
TZCAQWL3,Darcel Schlecht,GTXPro,Funholding,Lost,2016-12-03,2017-03-19,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Unknown,1096.0,Melvin Marxen,Central,0
BADC6A9H,Darcel Schlecht,GTX Basic,Globex Corporation,Won,2016-12-03,2017-03-23,516.0,technolgy,2000.0,1223.72,2497.0,Norway,Unknown,GTX,550.0,Melvin Marxen,Central,1
B8E0UUZR,Darcel Schlecht,GTXPro,Rangreen,Won,2016-12-03,2017-03-22,4829.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,Unknown,1096.0,Melvin Marxen,Central,1
I043RXJV,Moses Frase,GTX Plus Basic,Dontechi,Lost,2016-12-03,2017-03-17,0.0,software,1982.0,4618.0,10083.0,United States,Unknown,GTX,1096.0,Dustin Brinkmann,Central,0
MWWB44CC,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2016-12-03,2017-03-02,950.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,1096.0,Rocco Neubert,East,1
HBTINPDG,Vicki Laflamme,GTX Plus Basic,Xx-holding,Lost,2016-12-03,2017-03-09,0.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,0
DZ3KHZSX,Corliss Cosme,GTX Basic,Initech,Won,2016-12-04,2017-03-20,513.0,telecommunications,1994.0,6395.05,20275.0,United States,Unknown,GTX,550.0,Cara Losch,East,1
3W1K7X5F,Darcel Schlecht,GTXPro,Condax,Lost,2016-12-04,2017-03-09,0.0,medical,2017.0,4.54,9.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
45A57X68,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2016-12-04,2017-03-12,5522.0,medical,1992.0,3922.42,6837.0,United States,Unknown,GTX,5482.0,Melvin Marxen,Central,1
9SLYC4TR,Gladys Colclough,MG Special,Cancity,Won,2016-12-04,2017-03-09,56.0,retail,2001.0,718.62,2448.0,United States,Unknown,MG,55.0,Melvin Marxen,Central,1
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,2016-12-04,2017-03-08,5673.0,technolgy,2010.0,587.72,1501.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
7QC6FOKW,Kami Bicknell,GTX Basic,Xx-holding,Won,2016-12-04,2017-03-10,598.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
XA184CMW,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2016-12-04,2017-03-16,5787.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,GTX,5482.0,Melvin Marxen,Central,1
S0N7BYU3,Maureen Marcano,GTX Plus Basic,Singletechno,Won,2016-12-04,2017-03-08,1070.0,retail,1996.0,2214.94,5374.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
6WOMHAJM,Boris Faz,MG Advanced,Donquadtech,Won,2016-12-05,2017-03-14,3677.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393.0,Rocco Neubert,East,1
G1QGATKV,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2016-12-05,2017-03-30,5425.0,employment,1997.0,882.12,2769.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
UAE5ZC7O,Daniell Hammack,GTX Plus Pro,unknow,Engaging,2016-12-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Rocco Neubert,East,0
6XFVQI32,Donn Cantrell,MG Advanced,Yearin,Won,2016-12-05,2017-03-23,3415.0,retail,2005.0,2261.05,3851.0,United States,Unknown,MG,3393.0,Rocco Neubert,East,1
JUCNIG4H,James Ascencio,GTX Basic,unknow,Engaging,2016-12-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Summer Sewald,West,0
OGD4MDJ9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2016-12-05,2017-03-21,891.0,medical,2004.0,1618.89,3889.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
4NGBUZWJ,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-06,2017-03-12,609.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550.0,Dustin Brinkmann,Central,1
EFG5DGV5,Markita Hansen,MG Special,Plusstrip,Won,2016-12-06,2017-03-16,54.0,entertainment,2002.0,349.81,315.0,United States,Unknown,MG,55.0,Celia Rouche,West,1
82MM4H33,Zane Levy,GTX Plus Basic,Labdrill,Won,2016-12-06,2017-03-09,1049.0,medical,1985.0,2741.37,9226.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
14PM641K,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2016-12-07,2017-03-07,1152.0,retail,1990.0,2520.83,3502.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
DSBGHOPN,Daniell Hammack,MG Special,Plussunin,Lost,2016-12-07,2017-03-20,0.0,retail,2003.0,1419.98,4018.0,United States,Unknown,MG,55.0,Rocco Neubert,East,0
1YSOZLHF,Daniell Hammack,GTXPro,Umbrella Corporation,Won,2016-12-07,2017-03-28,4799.0,finance,1998.0,2022.14,5113.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,1
E8RP9FRW,Gladys Colclough,MG Special,dambase,Won,2016-12-07,2017-03-12,51.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55.0,Melvin Marxen,Central,1
787IRG9Q,Hayden Neloms,MG Advanced,J-Texon,Won,2016-12-07,2017-03-03,3426.0,retail,1989.0,1388.67,3583.0,United States,Unknown,MG,3393.0,Celia Rouche,West,1
0TUS4NAC,Jonathan Berthelot,MG Special,Rangreen,Won,2016-12-07,2017-03-11,51.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,MG,55.0,Melvin Marxen,Central,1
FAJTQMUM,Kami Bicknell,GTX Basic,Finjob,Won,2016-12-07,2017-03-20,564.0,employment,1988.0,2059.9,3644.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2016-12-08,2017-03-01,5882.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
ICMXZOVL,Daniell Hammack,GTXPro,Stanredtax,Engaging,2016-12-08,2017-08-02,472.0,finance,1987.0,1698.2,3798.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,0
UQ14O415,Donn Cantrell,GTXPro,Plussunin,Won,2016-12-08,2017-03-20,5059.0,retail,2003.0,1419.98,4018.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,1
IBEUTCSW,James Ascencio,MG Advanced,unknow,Engaging,2016-12-08,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Summer Sewald,West,0
O3KC8QI8,Kami Bicknell,GTX Plus Basic,unknow,Engaging,2016-12-08,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Summer Sewald,West,0
BOJSLNDG,Kami Bicknell,MG Advanced,Singletechno,Won,2016-12-08,2017-03-11,3388.0,retail,1996.0,2214.94,5374.0,United States,Unknown,MG,3393.0,Summer Sewald,West,1
WALNFJ70,Kary Hendrixson,GTX Plus Pro,unknow,Engaging,2016-12-08,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Summer Sewald,West,0
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,2016-12-08,2017-03-10,5410.0,entertainment,1992.0,324.19,978.0,United States,Unknown,GTX,5482.0,Celia Rouche,West,1
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2016-12-08,2017-03-28,978.0,retail,2010.0,71.12,144.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
E1VKE2PH,Vicki Laflamme,MG Special,Scotfind,Won,2016-12-08,2017-03-26,54.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,MG,55.0,Celia Rouche,West,1
SKY95DVG,Anna Snelling,MG Special,Betatech,Lost,2016-12-09,2017-03-22,0.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,MG,55.0,Dustin Brinkmann,Central,0
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,2016-12-09,2017-03-14,549.0,software,2002.0,987.39,2253.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,1
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,2016-12-09,2017-03-14,1034.0,marketing,1984.0,3027.46,9516.0,Jordan,Unknown,GTX,1096.0,Cara Losch,East,1
9R8JWY3J,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2016-12-09,2017-03-03,4998.0,finance,1993.0,646.1,883.0,United States,Golddex,Unknown,1096.0,Rocco Neubert,East,1
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,2016-12-09,2017-03-28,3421.0,employment,1997.0,882.12,2769.0,United States,Unknown,MG,3393.0,Rocco Neubert,East,1
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2016-12-09,2017-03-04,5425.0,technolgy,2010.0,587.72,1501.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,1
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2016-12-09,2017-03-15,55.0,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,55.0,Celia Rouche,West,1
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14,3558.0,medical,1994.0,2818.38,6290.0,United States,Unknown,MG,3393.0,Cara Losch,East,1
MNVMY83P,Cassey Cress,GTXPro,Plussunin,Engaging,2016-12-10,2017-08-02,472.0,retail,2003.0,1419.98,4018.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,0
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,2016-12-10,2017-03-22,4839.0,retail,2009.0,497.11,1588.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25,47.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,MG,55.0,Celia Rouche,West,1
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24,1007.0,retail,1990.0,4968.91,7523.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24,48.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,MG,55.0,Melvin Marxen,Central,1
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07,49.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,55.0,Dustin Brinkmann,Central,1
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18,504.0,marketing,1984.0,3027.46,9516.0,Jordan,Unknown,GTX,550.0,Cara Losch,East,1
ZOBJHMAF,Cassey Cress,MG Advanced,unknow,Engaging,2016-12-11,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Rocco Neubert,East,0
KD6MB4AP,Elease Gluck,MG Special,unknow,Engaging,2016-12-11,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Celia Rouche,West,0
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,543.0,finance,2006.0,1102.43,1759.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,0.0,retail,1990.0,4968.91,7523.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,0
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,5149.0,retail,1990.0,4968.91,7523.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550.0,Dustin Brinkmann,Central,0
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,1043.0,retail,2009.0,497.11,1588.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,1
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,0.0,retail,2000.0,167.89,493.0,Romania,Unknown,GTX,5482.0,Rocco Neubert,East,0
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,medical,2017.0,4.54,9.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
A194RP0I,Rosalina Dieter,MG Advanced,unknow,Engaging,2016-12-12,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Celia Rouche,West,0
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2016-12-12,2017-03-11,4465.0,retail,2004.0,702.72,1831.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,1
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,443.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,550.0,Celia Rouche,West,1
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,0.0,retail,2000.0,167.89,493.0,Romania,Unknown,MG,55.0,Cara Losch,East,0
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,GTX,5482.0,Melvin Marxen,Central,1
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,41.0,retail,2004.0,702.72,1831.0,United States,Unknown,MG,55.0,Cara Losch,East,1
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,519.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
KV2OFRJT,Kami Bicknell,GTXPro,unknow,Engaging,2016-12-13,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Summer Sewald,West,0
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,524.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,552.0,retail,1996.0,2214.94,5374.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,970.0,marketing,1985.0,375.43,1190.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,1
ERFRHR3Z,Hayden Neloms,MG Advanced,unknow,Engaging,2016-12-14,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Celia Rouche,West,0
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2016-12-14,2017-08-02,472.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,GTX,1096.0,Summer Sewald,West,0
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,services,1982.0,792.46,1299.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,GTX,1096.0,Summer Sewald,West,1
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550.0,Dustin Brinkmann,Central,1
J32XDDAW,Markita Hansen,GTX Basic,unknow,Engaging,2016-12-14,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Celia Rouche,West,0
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,retail,1996.0,2214.94,5374.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,0
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,medical,2002.0,3178.24,4540.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,1
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,medical,1994.0,2818.38,6290.0,United States,Unknown,MG,55.0,Cara Losch,East,1
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,retail,2005.0,2261.05,3851.0,United States,Unknown,MG,55.0,Cara Losch,East,1
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,finance,1987.0,1698.2,3798.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,medical,1991.0,326.82,1016.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,1
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,5100.0,medical,1985.0,2741.37,9226.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
1ZDDZD8B,Markita Hansen,MG Special,unknow,Engaging,2016-12-15,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Celia Rouche,West,0
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,4906.0,retail,1990.0,4968.91,7523.0,United States,Unknown,Unknown,1096.0,Celia Rouche,West,1
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,2017-08-02,472.0,retail,2007.0,894.33,1635.0,Italy,Unknown,GTX,5482.0,Rocco Neubert,East,0
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,2017-08-02,472.0,entertainment,1998.0,217.87,551.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,0
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,finance,1994.0,355.23,853.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,retail,2001.0,2437.85,4874.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694.0,services,1982.0,792.46,1299.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,marketing,1985.0,375.43,1190.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550.0,Dustin Brinkmann,Central,1
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,marketing,1984.0,3027.46,9516.0,Jordan,Unknown,GTX,550.0,Rocco Neubert,East,1
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,MG,55.0,Dustin Brinkmann,Central,1
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,employment,1983.0,2871.35,9561.0,United States,Unknown,GTX,550.0,Celia Rouche,West,1
PYOFK7ZD,Cassey Cress,GTX Basic,unknow,Engaging,2016-12-17,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Rocco Neubert,East,0
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,unknow,Engaging,2016-12-17,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Cara Losch,East,0
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,1096.0,Cara Losch,East,1
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,employment,1997.0,291.27,586.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,telecommunications,1994.0,6395.05,20275.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,0
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,technolgy,2011.0,40.79,142.0,China,Unknown,GTX,550.0,Rocco Neubert,East,1
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,retail,1990.0,4968.91,7523.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,1
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,medical,1984.0,441.08,1210.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,technolgy,1983.0,1008.06,1238.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,finance,1993.0,646.1,883.0,United States,Golddex,MG,55.0,Cara Losch,East,1
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
6SN2RQJX,Vicki Laflamme,MG Special,unknow,Engaging,2016-12-17,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Celia Rouche,West,0
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,medical,2002.0,3178.24,4540.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,1
NKPH3EFG,Cassey Cress,MG Advanced,unknow,Engaging,2016-12-18,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Rocco Neubert,East,0
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,finance,2006.0,1102.43,1759.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,medical,1994.0,2818.38,6290.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,medical,1994.0,2818.38,6290.0,United States,Unknown,GTX,5482.0,Cara Losch,East,1
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,Unknown,1096.0,Summer Sewald,West,0
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,software,1982.0,11698.03,34288.0,United States,Unknown,MG,55.0,Summer Sewald,West,0
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,services,1982.0,792.46,1299.0,United States,Unknown,MG,55.0,Celia Rouche,West,0
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,2017-08-02,472.0,retail,2001.0,2437.85,4874.0,United States,Unknown,MG,55.0,Cara Losch,East,0
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,3393.0,Dustin Brinkmann,Central,1
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,retail,1990.0,4968.91,7523.0,United States,Unknown,Unknown,1096.0,Celia Rouche,West,1
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,telecommunications,1994.0,6395.05,20275.0,United States,Unknown,MG,55.0,Cara Losch,East,1
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,telecommunications,1994.0,6395.05,20275.0,United States,Unknown,MG,3393.0,Cara Losch,East,0
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,2017-08-02,472.0,services,1997.0,2041.73,5276.0,United States,Unknown,GTK,26768.0,Celia Rouche,West,0
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,1096.0,Celia Rouche,West,1
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,retail,1996.0,2214.94,5374.0,United States,Unknown,MG,55.0,Celia Rouche,West,1
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,retail,2001.0,718.62,2448.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,0
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,retail,2003.0,223.8,299.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,finance,2006.0,1102.43,1759.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,0
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907.0,services,1982.0,792.46,1299.0,United States,Unknown,Unknown,1096.0,Celia Rouche,West,1
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,medical,2002.0,3178.24,4540.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
